team1,team2,toss_winner,toss_decision,winner,player_of_match,venue,city,team1_players,team2_players,season,match_number,match_type,result,result_margin,target_runs,target_overs,super_over
1,4,4,1,1,SS Iyer,45,,"PP Shaw, S Dhawan, SS Iyer, RR Pant, MP Stoinis, SO Hetmyer, R Ashwin, K Rabada, A Nortje, A Mishra, HV Patel","Shubman Gill, SP Narine, N Rana, AD Russell, KD Karthik, EJG Morgan, PJ Cummins, RA Tripathi, KL Nagarkoti, Shivam Mavi, CV Varun",13,16,League,runs,18.0,229.0,20.0,0
6,10,6,0,6,TA Boult,45,,"RG Sharma, Q de Kock, SA Yadav, Ishan Kishan, HH Pandya, KA Pollard, KH Pandya, JL Pattinson, RD Chahar, TA Boult, JJ Bumrah","DA Warner, JM Bairstow, MK Pandey, KS Williamson, PK Garg, Abhishek Sharma, Abdul Samad, Rashid Khan, Sandeep Sharma, S Kaul, T Natarajan",13,17,League,wickets,10.0,179.0,20.0,0
3,0,3,0,0,SR Watson,13,,"KL Rahul, MA Agarwal, Mandeep Singh, N Pooran, GJ Maxwell, SN Khan, CJ Jordan, Harpreet Brar, Ravi Bishnoi, Mohammed Shami, SS Cottrell","SR Watson, F du Plessis, AT Rayudu, KM Jadhav, MS Dhoni, RA Jadeja, SM Curran, DJ Bravo, PP Chawla, SN Thakur, DL Chahar",13,18,League,runs,34.0,209.0,20.0,0
1,9,9,1,1,AR Patel,13,,"PP Shaw, S Dhawan, SS Iyer, RR Pant, MP Stoinis, SO Hetmyer, AR Patel, R Ashwin, K Rabada, A Nortje, HV Patel","D Padikkal, AJ Finch, V Kohli, AB de Villiers, MM Ali, Washington Sundar, S Dube, I Udana, Navdeep Saini, Mohammed Siraj, YS Chahal",13,19,League,runs,59.0,197.0,20.0,0
6,8,6,0,6,SA Yadav,46,Abu Dhabi,"Q de Kock, RG Sharma, SA Yadav, Ishan Kishan, KH Pandya, HH Pandya, KA Pollard, JL Pattinson, RD Chahar, TA Boult, JJ Bumrah","YBK Jaiswal, JC Buttler, SPD Smith, SV Samson, MK Lomror, TK Curran, R Tewatia, JC Archer, S Gopal, AS Rajpoot, Kartik Tyagi",13,20,League,runs,57.0,194.0,20.0,0
4,0,4,0,4,RA Tripathi,46,Abu Dhabi,"RA Tripathi, Shubman Gill, N Rana, SP Narine, EJG Morgan, AD Russell, KD Karthik, PJ Cummins, KL Nagarkoti, Shivam Mavi, CV Varun","SR Watson, F du Plessis, AT Rayudu, MS Dhoni, SM Curran, KM Jadhav, RA Jadeja, DJ Bravo, SN Thakur, DL Chahar, KV Sharma",13,21,League,runs,10.0,168.0,20.0,0
10,3,10,0,10,JM Bairstow,13,,"DA Warner, JM Bairstow, Abdul Samad, MK Pandey, KS Williamson, PK Garg, Abhishek Sharma, Rashid Khan, Sandeep Sharma, KK Ahmed, T Natarajan","KL Rahul, MA Agarwal, P Simran Singh, N Pooran, GJ Maxwell, Mandeep Singh, Mujeeb Ur Rahman, Ravi Bishnoi, Mohammed Shami, SS Cottrell, Arshdeep Singh",13,22,League,runs,69.0,202.0,20.0,0
1,8,8,1,1,R Ashwin,45,,"PP Shaw, S Dhawan, SS Iyer, RR Pant, MP Stoinis, SO Hetmyer, HV Patel, AR Patel, K Rabada, R Ashwin, A Nortje","YBK Jaiswal, JC Buttler, SPD Smith, SV Samson, MK Lomror, R Tewatia, AJ Tye, JC Archer, S Gopal, Kartik Tyagi, VR Aaron",13,23,League,runs,46.0,185.0,20.0,0
4,3,4,0,4,KD Karthik,46,Abu Dhabi,"RA Tripathi, Shubman Gill, N Rana, EJG Morgan, KD Karthik, AD Russell, PJ Cummins, SP Narine, KL Nagarkoti, M Prasidh Krishna, CV Varun","KL Rahul, MA Agarwal, N Pooran, P Simran Singh, GJ Maxwell, Mandeep Singh, CJ Jordan, Ravi Bishnoi, Mohammed Shami, Arshdeep Singh, Mujeeb Ur Rahman",13,24,League,runs,2.0,165.0,20.0,0
9,0,9,0,9,V Kohli,13,,"D Padikkal, AJ Finch, V Kohli, AB de Villiers, Washington Sundar, S Dube, Gurkeerat Singh, CH Morris, I Udana, Navdeep Saini, YS Chahal","SR Watson, F du Plessis, AT Rayudu, N Jagadeesan, MS Dhoni, SM Curran, RA Jadeja, DJ Bravo, DL Chahar, SN Thakur, KV Sharma",13,25,League,runs,37.0,170.0,20.0,0
10,8,10,0,8,R Tewatia,13,,"DA Warner, JM Bairstow, MK Pandey, KS Williamson, PK Garg, V Shankar, Abhishek Sharma, Rashid Khan, Sandeep Sharma, KK Ahmed, T Natarajan","BA Stokes, JC Buttler, SPD Smith, SV Samson, RV Uthappa, R Parag, R Tewatia, JC Archer, S Gopal, JD Unadkat, Kartik Tyagi",13,26,League,wickets,5.0,159.0,20.0,0
1,6,1,0,6,Q de Kock,46,Abu Dhabi,"PP Shaw, S Dhawan, AM Rahane, SS Iyer, MP Stoinis, AT Carey, AR Patel, R Ashwin, HV Patel, K Rabada, A Nortje","RG Sharma, Q de Kock, SA Yadav, Ishan Kishan, HH Pandya, KA Pollard, KH Pandya, JL Pattinson, RD Chahar, TA Boult, JJ Bumrah",13,27,League,wickets,5.0,163.0,20.0,0
9,4,9,0,9,AB de Villiers,45,,"AJ Finch, D Padikkal, V Kohli, AB de Villiers, CH Morris, Washington Sundar, S Dube, I Udana, Navdeep Saini, YS Chahal, Mohammed Siraj","T Banton, Shubman Gill, N Rana, EJG Morgan, KD Karthik, AD Russell, RA Tripathi, PJ Cummins, KL Nagarkoti, CV Varun, M Prasidh Krishna",13,28,League,runs,82.0,195.0,20.0,0
0,10,0,0,0,RA Jadeja,13,,"SM Curran, F du Plessis, SR Watson, AT Rayudu, MS Dhoni, RA Jadeja, DJ Bravo, DL Chahar, PP Chawla, SN Thakur, KV Sharma","DA Warner, JM Bairstow, MK Pandey, KS Williamson, PK Garg, V Shankar, Rashid Khan, S Nadeem, Sandeep Sharma, T Natarajan, KK Ahmed",13,29,League,runs,20.0,168.0,20.0,0
1,8,1,0,1,A Nortje,13,,"PP Shaw, S Dhawan, AM Rahane, SS Iyer, MP Stoinis, AT Carey, AR Patel, R Ashwin, TU Deshpande, K Rabada, A Nortje","BA Stokes, JC Buttler, SPD Smith, SV Samson, RV Uthappa, R Parag, R Tewatia, JC Archer, S Gopal, JD Unadkat, Kartik Tyagi",13,30,League,runs,13.0,162.0,20.0,0
9,3,9,0,3,KL Rahul,45,,"AJ Finch, D Padikkal, V Kohli, Washington Sundar, S Dube, AB de Villiers, CH Morris, I Udana, Navdeep Saini, YS Chahal, Mohammed Siraj","KL Rahul, MA Agarwal, CH Gayle, N Pooran, GJ Maxwell, DJ Hooda, CJ Jordan, M Ashwin, Ravi Bishnoi, Mohammed Shami, Arshdeep Singh",13,31,League,wickets,8.0,172.0,20.0,0
4,6,4,0,6,Q de Kock,46,Abu Dhabi,"RA Tripathi, Shubman Gill, N Rana, KD Karthik, EJG Morgan, AD Russell, PJ Cummins, CJ Green, M Prasidh Krishna, Shivam Mavi, CV Varun","RG Sharma, Q de Kock, SA Yadav, HH Pandya, Ishan Kishan, KA Pollard, KH Pandya, RD Chahar, TA Boult, JJ Bumrah, NM Coulter-Nile",13,32,League,wickets,8.0,149.0,20.0,0
0,1,0,0,1,S Dhawan,45,,"SM Curran, F du Plessis, SR Watson, AT Rayudu, MS Dhoni, RA Jadeja, KM Jadhav, DJ Bravo, DL Chahar, SN Thakur, KV Sharma","PP Shaw, S Dhawan, AM Rahane, SS Iyer, MP Stoinis, AT Carey, AR Patel, R Ashwin, TU Deshpande, K Rabada, A Nortje",13,33,League,wickets,5.0,180.0,20.0,0
8,9,8,0,9,AB de Villiers,13,,"RV Uthappa, BA Stokes, SV Samson, SPD Smith, JC Buttler, R Tewatia, JC Archer, R Parag, S Gopal, JD Unadkat, Kartik Tyagi","D Padikkal, AJ Finch, V Kohli, AB de Villiers, Gurkeerat Singh, CH Morris, Washington Sundar, Shahbaz Ahmed, I Udana, Navdeep Saini, YS Chahal",13,34,League,wickets,7.0,178.0,20.0,0
0,8,0,0,8,JC Buttler,46,Abu Dhabi,"SM Curran, F du Plessis, SR Watson, AT Rayudu, MS Dhoni, RA Jadeja, KM Jadhav, PP Chawla, DL Chahar, SN Thakur, JR Hazlewood","BA Stokes, RV Uthappa, SV Samson, SPD Smith, JC Buttler, R Tewatia, R Parag, JC Archer, S Gopal, AS Rajpoot, Kartik Tyagi",13,37,League,wickets,7.0,126.0,20.0,0
1,3,1,0,3,S Dhawan,13,,"PP Shaw, S Dhawan, SS Iyer, RR Pant, MP Stoinis, SO Hetmyer, AR Patel, R Ashwin, K Rabada, DR Sams, TU Deshpande","KL Rahul, MA Agarwal, CH Gayle, N Pooran, GJ Maxwell, DJ Hooda, JDS Neesham, M Ashwin, Ravi Bishnoi, Mohammed Shami, Arshdeep Singh",13,38,League,wickets,5.0,165.0,20.0,0
4,9,4,0,9,Mohammed Siraj,46,Abu Dhabi,"Shubman Gill, RA Tripathi, N Rana, T Banton, KD Karthik, EJG Morgan, PJ Cummins, Kuldeep Yadav, LH Ferguson, M Prasidh Krishna, CV Varun","D Padikkal, AJ Finch, Gurkeerat Singh, V Kohli, AB de Villiers, CH Morris, Washington Sundar, I Udana, Navdeep Saini, YS Chahal, Mohammed Siraj",13,39,League,wickets,8.0,85.0,20.0,0
8,10,10,1,10,MK Pandey,13,,"RV Uthappa, BA Stokes, SV Samson, JC Buttler, SPD Smith, R Parag, R Tewatia, JC Archer, S Gopal, AS Rajpoot, Kartik Tyagi","DA Warner, JM Bairstow, MK Pandey, V Shankar, PK Garg, Abdul Samad, JO Holder, Rashid Khan, Sandeep Sharma, T Natarajan, S Nadeem",13,40,League,wickets,8.0,155.0,20.0,0
0,6,6,1,6,TA Boult,45,,"RD Gaikwad, F du Plessis, AT Rayudu, N Jagadeesan, MS Dhoni, RA Jadeja, SM Curran, DL Chahar, SN Thakur, Imran Tahir, JR Hazlewood","Q de Kock, Ishan Kishan, SA Yadav, SS Tiwary, KH Pandya, HH Pandya, KA Pollard, NM Coulter-Nile, RD Chahar, TA Boult, JJ Bumrah",13,41,League,wickets,10.0,115.0,20.0,0
4,1,1,1,4,CV Varun,46,Abu Dhabi,"Shubman Gill, N Rana, RA Tripathi, KD Karthik, SP Narine, EJG Morgan, PJ Cummins, LH Ferguson, KL Nagarkoti, M Prasidh Krishna, CV Varun","AM Rahane, S Dhawan, SS Iyer, RR Pant, SO Hetmyer, MP Stoinis, AR Patel, K Rabada, R Ashwin, TU Deshpande, A Nortje",13,42,League,runs,59.0,195.0,20.0,0
3,10,10,1,3,CJ Jordan,13,,"KL Rahul, Mandeep Singh, CH Gayle, N Pooran, GJ Maxwell, DJ Hooda, CJ Jordan, M Ashwin, Ravi Bishnoi, Mohammed Shami, Arshdeep Singh","DA Warner, JM Bairstow, MK Pandey, Abdul Samad, V Shankar, JO Holder, PK Garg, Rashid Khan, Sandeep Sharma, T Natarajan, KK Ahmed",13,43,League,runs,12.0,127.0,20.0,0
6,8,6,0,8,BA Stokes,46,Abu Dhabi,"Ishan Kishan, Q de Kock, SA Yadav, SS Tiwary, KA Pollard, HH Pandya, KH Pandya, JL Pattinson, RD Chahar, TA Boult, JJ Bumrah","RV Uthappa, BA Stokes, SPD Smith, SV Samson, JC Buttler, R Parag, R Tewatia, JC Archer, S Gopal, AS Rajpoot, Kartik Tyagi",13,44,League,wickets,8.0,196.0,20.0,0
9,0,9,0,0,RD Gaikwad,13,,"D Padikkal, AJ Finch, V Kohli, AB de Villiers, MM Ali, CH Morris, Gurkeerat Singh, Washington Sundar, Navdeep Saini, YS Chahal, Mohammed Siraj","RD Gaikwad, F du Plessis, AT Rayudu, MS Dhoni, N Jagadeesan, RA Jadeja, SM Curran, MJ Santner, DL Chahar, Imran Tahir, Monu Kumar",13,45,League,wickets,8.0,146.0,20.0,0
4,3,3,1,3,CH Gayle,45,,"Shubman Gill, N Rana, RA Tripathi, KD Karthik, EJG Morgan, SP Narine, KL Nagarkoti, PJ Cummins, LH Ferguson, CV Varun, M Prasidh Krishna","KL Rahul, Mandeep Singh, CH Gayle, N Pooran, GJ Maxwell, DJ Hooda, CJ Jordan, M Ashwin, Ravi Bishnoi, Mohammed Shami, Arshdeep Singh",13,46,League,wickets,8.0,150.0,20.0,0
10,1,1,1,10,WP Saha,13,,"DA Warner, WP Saha, MK Pandey, KS Williamson, V Shankar, Abdul Samad, JO Holder, Rashid Khan, Sandeep Sharma, T Natarajan, S Nadeem","AM Rahane, S Dhawan, MP Stoinis, SO Hetmyer, RR Pant, SS Iyer, AR Patel, K Rabada, R Ashwin, TU Deshpande, A Nortje",13,47,League,runs,88.0,220.0,20.0,0
9,6,6,1,6,SA Yadav,46,Abu Dhabi,"JR Philippe, D Padikkal, V Kohli, AB de Villiers, S Dube, CH Morris, Gurkeerat Singh, Washington Sundar, YS Chahal, Mohammed Siraj, DW Steyn","Q de Kock, Ishan Kishan, SA Yadav, SS Tiwary, KH Pandya, HH Pandya, KA Pollard, JL Pattinson, RD Chahar, TA Boult, JJ Bumrah",13,48,League,wickets,5.0,165.0,20.0,0
4,0,0,1,0,RD Gaikwad,13,,"Shubman Gill, N Rana, SP Narine, RK Singh, EJG Morgan, KD Karthik, RA Tripathi, KL Nagarkoti, PJ Cummins, LH Ferguson, CV Varun","SR Watson, RD Gaikwad, AT Rayudu, MS Dhoni, SM Curran, RA Jadeja, N Jagadeesan, MJ Santner, DL Chahar, KV Sharma, L Ngidi",13,49,League,wickets,6.0,173.0,20.0,0
3,8,8,1,8,BA Stokes,46,Abu Dhabi,"KL Rahul, Mandeep Singh, CH Gayle, N Pooran, GJ Maxwell, DJ Hooda, CJ Jordan, M Ashwin, Ravi Bishnoi, Mohammed Shami, Arshdeep Singh","RV Uthappa, BA Stokes, SV Samson, SPD Smith, JC Buttler, R Parag, R Tewatia, JC Archer, S Gopal, Kartik Tyagi, VR Aaron",13,50,League,wickets,7.0,186.0,20.0,0
1,6,6,1,6,Ishan Kishan,13,,"PP Shaw, S Dhawan, SS Iyer, RR Pant, MP Stoinis, SO Hetmyer, HV Patel, R Ashwin, P Dubey, K Rabada, A Nortje","Ishan Kishan, Q de Kock, SA Yadav, SS Tiwary, KH Pandya, KA Pollard, NM Coulter-Nile, J Yadav, RD Chahar, TA Boult, JJ Bumrah",13,51,League,wickets,5.0,121.0,20.0,0
9,10,10,1,10,Sandeep Sharma,45,,"JR Philippe, D Padikkal, V Kohli, AB de Villiers, Washington Sundar, Gurkeerat Singh, CH Morris, I Udana, Mohammed Siraj, Navdeep Saini, YS Chahal","DA Warner, WP Saha, MK Pandey, KS Williamson, Abhishek Sharma, JO Holder, Abdul Samad, Rashid Khan, S Nadeem, Sandeep Sharma, T Natarajan",13,52,League,wickets,9.0,111.0,20.0,0
4,8,8,1,4,PJ Cummins,13,,"Shubman Gill, N Rana, RA Tripathi, SP Narine, EJG Morgan, KD Karthik, AD Russell, PJ Cummins, KL Nagarkoti, Shivam Mavi, CV Varun","RV Uthappa, BA Stokes, SPD Smith, SV Samson, JC Buttler, R Parag, R Tewatia, S Gopal, JC Archer, Kartik Tyagi, VR Aaron",13,53,League,wickets,9.0,154.0,20.0,0
3,0,0,1,0,RD Gaikwad,46,Abu Dhabi,"KL Rahul, MA Agarwal, CH Gayle, N Pooran, Mandeep Singh, DJ Hooda, JDS Neesham, CJ Jordan, M Ashwin, Ravi Bishnoi, Mohammed Shami","RD Gaikwad, F du Plessis, AT Rayudu, MS Dhoni, N Jagadeesan, SM Curran, RA Jadeja, DL Chahar, SN Thakur, L Ngidi, Imran Tahir",13,54,League,runs,60.0,192.0,20.0,0
9,1,1,1,1,A Nortje,46,Abu Dhabi,"JR Philippe, D Padikkal, V Kohli, AB de Villiers, CH Morris, S Dube, Washington Sundar, I Udana, Shahbaz Ahmed, Mohammed Siraj, YS Chahal","PP Shaw, S Dhawan, AM Rahane, SS Iyer, RR Pant, MP Stoinis, AR Patel, DR Sams, R Ashwin, K Rabada, A Nortje",13,55,League,wickets,6.0,153.0,20.0,0
6,10,10,1,10,S Nadeem,45,,"RG Sharma, Q de Kock, SA Yadav, Ishan Kishan, KH Pandya, SS Tiwary, KA Pollard, NM Coulter-Nile, JL Pattinson, DS Kulkarni, RD Chahar","DA Warner, WP Saha, MK Pandey, KS Williamson, PK Garg, JO Holder, Abdul Samad, Rashid Khan, S Nadeem, Sandeep Sharma, T Natarajan",13,56,League,wickets,10.0,150.0,20.0,0
6,1,1,1,6,JJ Bumrah,13,,"Q de Kock, RG Sharma, SA Yadav, Ishan Kishan, KA Pollard, KH Pandya, HH Pandya, NM Coulter-Nile, TA Boult, RD Chahar, JJ Bumrah","PP Shaw, S Dhawan, AM Rahane, SS Iyer, MP Stoinis, RR Pant, AR Patel, DR Sams, K Rabada, A Nortje, R Ashwin",13,57,Qualifier 1,runs,57.0,201.0,20.0,0
9,10,10,1,10,KS Williamson,46,Abu Dhabi,"V Kohli, D Padikkal, AJ Finch, AB de Villiers, MM Ali, S Dube, Washington Sundar, Navdeep Saini, Mohammed Siraj, YS Chahal, A Zampa","DA Warner, SP Goswami, MK Pandey, KS Williamson, PK Garg, JO Holder, Abdul Samad, Rashid Khan, S Nadeem, Sandeep Sharma, T Natarajan",13,58,Eliminator,wickets,6.0,132.0,20.0,0
1,10,1,0,1,MP Stoinis,46,Abu Dhabi,"MP Stoinis, S Dhawan, SS Iyer, SO Hetmyer, RR Pant, AM Rahane, P Dubey, AR Patel, R Ashwin, K Rabada, A Nortje","PK Garg, DA Warner, MK Pandey, KS Williamson, JO Holder, Abdul Samad, Rashid Khan, SP Goswami, S Nadeem, Sandeep Sharma, T Natarajan",13,59,Qualifier 2,runs,17.0,190.0,20.0,0
1,6,1,0,6,TA Boult,13,,"MP Stoinis, S Dhawan, AM Rahane, SS Iyer, RR Pant, SO Hetmyer, AR Patel, K Rabada, P Dubey, R Ashwin, A Nortje","RG Sharma, Q de Kock, SA Yadav, Ishan Kishan, KA Pollard, HH Pandya, KH Pandya, J Yadav, NM Coulter-Nile, TA Boult, JJ Bumrah",13,60,Final,wickets,5.0,157.0,20.0,0
6,9,9,1,9,HV Patel,27,Chennai,"RG Sharma, CA Lynn, SA Yadav, Ishan Kishan, HH Pandya, KA Pollard, KH Pandya, M Jansen, RD Chahar, JJ Bumrah, TA Boult","Washington Sundar, V Kohli, RM Patidar, GJ Maxwell, AB de Villiers, Shahbaz Ahmed, DT Christian, KA Jamieson, HV Patel, Mohammed Siraj, YS Chahal",14,1,League,wickets,2.0,160.0,20.0,0
0,1,1,1,1,S Dhawan,50,Mumbai,"RD Gaikwad, F du Plessis, MM Ali, SK Raina, AT Rayudu, RA Jadeja, MS Dhoni, SM Curran, DJ Bravo, SN Thakur, DL Chahar","PP Shaw, S Dhawan, RR Pant, MP Stoinis, SO Hetmyer, AM Rahane, CR Woakes, TK Curran, R Ashwin, A Mishra, Avesh Khan",14,2,League,wickets,7.0,189.0,20.0,0
4,10,10,1,4,N Rana,27,Chennai,"N Rana, Shubman Gill, RA Tripathi, AD Russell, EJG Morgan, KD Karthik, Shakib Al Hasan, PJ Cummins, Harbhajan Singh, CV Varun, M Prasidh Krishna","WP Saha, DA Warner, MK Pandey, JM Bairstow, Mohammad Nabi, V Shankar, Abdul Samad, Rashid Khan, B Kumar, Sandeep Sharma, T Natarajan",14,3,League,runs,10.0,188.0,20.0,0
7,8,8,1,7,SV Samson,50,Mumbai,"KL Rahul, MA Agarwal, CH Gayle, DJ Hooda, N Pooran, M Shahrukh Khan, JA Richardson, M Ashwin, Mohammed Shami, RP Meredith, Arshdeep Singh","BA Stokes, M Vohra, SV Samson, JC Buttler, S Dube, R Parag, R Tewatia, CH Morris, S Gopal, C Sakariya, Mustafizur Rahman",14,4,League,runs,4.0,222.0,20.0,0
6,4,4,1,6,RD Chahar,27,Chennai,"RG Sharma, Q de Kock, SA Yadav, Ishan Kishan, HH Pandya, KA Pollard, KH Pandya, M Jansen, RD Chahar, JJ Bumrah, TA Boult","N Rana, Shubman Gill, RA Tripathi, EJG Morgan, Shakib Al Hasan, KD Karthik, AD Russell, PJ Cummins, Harbhajan Singh, CV Varun, M Prasidh Krishna",14,5,League,runs,10.0,153.0,20.0,0
9,10,10,1,9,GJ Maxwell,27,Chennai,"V Kohli, D Padikkal, Shahbaz Ahmed, GJ Maxwell, AB de Villiers, Washington Sundar, DT Christian, KA Jamieson, HV Patel, Mohammed Siraj, YS Chahal","WP Saha, DA Warner, MK Pandey, JM Bairstow, Abdul Samad, V Shankar, JO Holder, Rashid Khan, B Kumar, S Nadeem, T Natarajan",14,6,League,runs,6.0,150.0,20.0,0
1,8,8,1,8,JD Unadkat,50,Mumbai,"PP Shaw, S Dhawan, AM Rahane, RR Pant, MP Stoinis, Lalit Yadav, TK Curran, CR Woakes, R Ashwin, K Rabada, Avesh Khan","JC Buttler, M Vohra, SV Samson, S Dube, DA Miller, R Parag, R Tewatia, CH Morris, JD Unadkat, C Sakariya, Mustafizur Rahman",14,7,League,wickets,3.0,148.0,20.0,0
7,0,0,1,0,DL Chahar,50,Mumbai,"KL Rahul, MA Agarwal, CH Gayle, DJ Hooda, N Pooran, M Shahrukh Khan, JA Richardson, M Ashwin, Mohammed Shami, RP Meredith, Arshdeep Singh","RD Gaikwad, F du Plessis, MM Ali, SK Raina, AT Rayudu, SM Curran, RA Jadeja, MS Dhoni, DJ Bravo, SN Thakur, DL Chahar",14,8,League,wickets,6.0,107.0,20.0,0
6,10,6,0,6,KA Pollard,27,Chennai,"Q de Kock, RG Sharma, SA Yadav, Ishan Kishan, KA Pollard, HH Pandya, KH Pandya, AF Milne, RD Chahar, JJ Bumrah, TA Boult","DA Warner, JM Bairstow, MK Pandey, Virat Singh, V Shankar, Abhishek Sharma, Abdul Samad, Rashid Khan, B Kumar, Mujeeb Ur Rahman, KK Ahmed",14,9,League,runs,13.0,151.0,20.0,0
7,1,1,1,1,S Dhawan,50,Mumbai,"KL Rahul, MA Agarwal, CH Gayle, DJ Hooda, N Pooran, M Shahrukh Khan, Jalaj S Saxena, JA Richardson, Mohammed Shami, RP Meredith, Arshdeep Singh","PP Shaw, S Dhawan, SPD Smith, RR Pant, MP Stoinis, Lalit Yadav, LI Meriwala, CR Woakes, R Ashwin, K Rabada, Avesh Khan",14,10,League,runs,38.0,205.0,20.0,0
9,4,9,0,9,AB de Villiers,27,Chennai,"V Kohli, D Padikkal, RM Patidar, GJ Maxwell, AB de Villiers, KA Jamieson, Washington Sundar, Shahbaz Ahmed, HV Patel, Mohammed Siraj, YS Chahal","N Rana, Shubman Gill, RA Tripathi, EJG Morgan, KD Karthik, Shakib Al Hasan, AD Russell, PJ Cummins, Harbhajan Singh, CV Varun, M Prasidh Krishna",14,11,League,wickets,6.0,196.0,20.0,0
0,8,8,1,0,MM Ali,50,Mumbai,"RD Gaikwad, F du Plessis, MM Ali, SK Raina, AT Rayudu, RA Jadeja, MS Dhoni, SM Curran, DJ Bravo, SN Thakur, DL Chahar","JC Buttler, M Vohra, SV Samson, S Dube, DA Miller, R Parag, R Tewatia, CH Morris, JD Unadkat, C Sakariya, Mustafizur Rahman",14,12,League,runs,45.0,189.0,20.0,0
6,1,6,0,1,A Mishra,27,Chennai,"RG Sharma, Q de Kock, SA Yadav, Ishan Kishan, HH Pandya, KH Pandya, KA Pollard, J Yadav, RD Chahar, JJ Bumrah, TA Boult","PP Shaw, S Dhawan, SPD Smith, Lalit Yadav, RR Pant, SO Hetmyer, MP Stoinis, R Ashwin, K Rabada, Avesh Khan, A Mishra",14,13,League,wickets,6.0,138.0,20.0,0
7,10,7,0,10,JM Bairstow,27,Chennai,"KL Rahul, MA Agarwal, CH Gayle, N Pooran, DJ Hooda, MC Henriques, M Shahrukh Khan, FA Allen, M Ashwin, Mohammed Shami, Arshdeep Singh","DA Warner, JM Bairstow, KS Williamson, Virat Singh, KM Jadhav, V Shankar, Abhishek Sharma, Rashid Khan, B Kumar, S Kaul, KK Ahmed",14,14,League,wickets,9.0,121.0,20.0,0
0,4,4,1,0,F du Plessis,50,Mumbai,"RD Gaikwad, F du Plessis, MM Ali, MS Dhoni, RA Jadeja, SK Raina, AT Rayudu, SM Curran, SN Thakur, DL Chahar, L Ngidi","N Rana, Shubman Gill, RA Tripathi, EJG Morgan, SP Narine, KD Karthik, AD Russell, PJ Cummins, KL Nagarkoti, CV Varun, M Prasidh Krishna",14,15,League,runs,18.0,221.0,20.0,0
8,9,9,1,9,D Padikkal,50,Mumbai,"JC Buttler, M Vohra, SV Samson, DA Miller, S Dube, R Parag, R Tewatia, CH Morris, S Gopal, C Sakariya, Mustafizur Rahman","V Kohli, D Padikkal, GJ Maxwell, AB de Villiers, Washington Sundar, KA Jamieson, Shahbaz Ahmed, HV Patel, Mohammed Siraj, KW Richardson, YS Chahal",14,16,League,wickets,10.0,178.0,20.0,0
6,7,7,1,7,KL Rahul,27,Chennai,"Q de Kock, RG Sharma, Ishan Kishan, SA Yadav, KA Pollard, HH Pandya, KH Pandya, J Yadav, RD Chahar, JJ Bumrah, TA Boult","KL Rahul, MA Agarwal, CH Gayle, DJ Hooda, N Pooran, MC Henriques, M Shahrukh Khan, FA Allen, Mohammed Shami, Ravi Bishnoi, Arshdeep Singh",14,17,League,wickets,9.0,132.0,20.0,0
4,8,8,1,8,CH Morris,50,Mumbai,"N Rana, Shubman Gill, RA Tripathi, SP Narine, EJG Morgan, KD Karthik, AD Russell, PJ Cummins, Shivam Mavi, M Prasidh Krishna, CV Varun","JC Buttler, YBK Jaiswal, SV Samson, S Dube, R Tewatia, DA Miller, R Parag, CH Morris, JD Unadkat, C Sakariya, Mustafizur Rahman",14,18,League,wickets,6.0,134.0,20.0,0
0,9,0,0,0,RA Jadeja,50,Mumbai,"RD Gaikwad, F du Plessis, SK Raina, AT Rayudu, RA Jadeja, MS Dhoni, DJ Bravo, SM Curran, SN Thakur, DL Chahar, Imran Tahir","V Kohli, D Padikkal, Washington Sundar, GJ Maxwell, AB de Villiers, DT Christian, KA Jamieson, HV Patel, Navdeep Saini, YS Chahal, Mohammed Siraj",14,19,League,runs,69.0,192.0,20.0,0
7,4,4,1,4,EJG Morgan,32,Ahmedabad,"KL Rahul, MA Agarwal, CH Gayle, DJ Hooda, N Pooran, MC Henriques, M Shahrukh Khan, CJ Jordan, Ravi Bishnoi, Mohammed Shami, Arshdeep Singh","Shubman Gill, N Rana, RA Tripathi, SP Narine, EJG Morgan, AD Russell, KD Karthik, PJ Cummins, Shivam Mavi, CV Varun, M Prasidh Krishna",14,21,League,wickets,5.0,124.0,20.0,0
9,1,1,1,9,AB de Villiers,32,Ahmedabad,"V Kohli, D Padikkal, RM Patidar, GJ Maxwell, AB de Villiers, Washington Sundar, DR Sams, KA Jamieson, HV Patel, Mohammed Siraj, YS Chahal","PP Shaw, S Dhawan, SPD Smith, RR Pant, MP Stoinis, SO Hetmyer, AR Patel, K Rabada, Avesh Khan, A Mishra, I Sharma",14,22,League,runs,1.0,172.0,20.0,0
10,0,10,0,0,RD Gaikwad,1,Delhi,"DA Warner, JM Bairstow, MK Pandey, KS Williamson, KM Jadhav, Rashid Khan, V Shankar, J Suchith, S Kaul, KK Ahmed, Sandeep Sharma","RD Gaikwad, F du Plessis, MM Ali, RA Jadeja, SK Raina, AT Rayudu, MS Dhoni, SM Curran, SN Thakur, DL Chahar, L Ngidi",14,23,League,wickets,7.0,172.0,20.0,0
